CLIENTNUM,Churn,churn_probability,risk_band
716311683,0,0.0,Low
753795633,1,0.9854,Very High
780076833,0,0.0,Low
716019333,0,0.0,Low
820657083,0,0.0,Low
716901858,0,0.0,Low
756571983,0,0.0,Low
817607358,1,0.9979,Very High
778268508,0,0.0,Low
778984383,0,0.0,Low
720771933,0,0.0,Low
748827033,0,0.0002,Low
712591983,0,0.0,Low
712181658,0,0.0,Low
712297683,1,0.9987,Very High
714684933,1,0.9995,Very High
720742083,1,0.9999,Very High
772310958,0,0.0,Low
715343883,0,0.0003,Low
720470133,0,0.0,Low
710420133,0,0.0,Low
720933408,0,0.0,Low
716304483,0,0.0,Low
719534058,0,0.0,Low
710515308,0,0.0,Low
797241108,0,0.0,Low
708884658,0,0.0,Low
794475483,0,0.0484,Low
714315858,0,0.0811,Low
717217983,0,0.0101,Low
721124658,1,0.0205,Low
716753058,0,0.0,Low
711069483,0,0.0,Low
708478233,0,0.0,Low
710783358,0,0.0,Low
713710383,0,0.3035,Medium
720815208,1,1.0,Very High
721338783,0,0.0,Low
714121983,0,0.0,Low
715061733,0,0.0,Low
720520308,1,0.9914,Very High
806908608,0,0.0,Low
798972183,1,1.0,Very High
715030308,0,0.0,Low
708244458,0,0.0,Low
789479058,0,0.0,Low
784998108,0,0.0,Low
711808383,0,0.0,Low
770839608,0,0.0,Low
713866308,0,0.0,Low
714250908,1,0.1092,Low
739317558,0,0.0,Low
718702908,0,0.0,Low
720644883,0,0.0,Low
717182883,0,0.0,Low
719384433,1,0.0137,Low
787301208,0,0.0,Low
720924633,0,0.0,Low
721316358,0,0.0,Low
716118633,0,0.0,Low
789880533,1,0.9909,Very High
711221958,1,1.0,Very High
715510683,0,0.0,Low
718689258,0,0.0,Low
716368008,1,0.9976,Very High
712092783,1,0.9947,Very High
789541458,0,0.0,Low
719539458,0,0.0,Low
713082708,0,0.0,Low
794665608,0,0.0189,Low
712827258,0,0.0008,Low
714525633,0,0.0,Low
708726708,1,0.989,Very High
768498258,0,0.0,Low
712767858,1,0.9948,Very High
709231683,0,0.0,Low
712445583,1,0.991,Very High
711461658,0,0.0,Low
713891133,1,0.9991,Very High
710074458,0,0.0,Low
779279883,1,0.9999,Very High
719674533,0,0.0,Low
716535408,0,0.0,Low
710319108,0,0.0,Low
714777858,0,0.0,Low
769974258,0,0.0,Low
717819633,0,0.0,Low
712953483,1,1.0,Very High
779029458,1,1.0,Very High
721321383,0,0.0,Low
716973333,0,0.0,Low
709946658,0,0.004,Low
709243533,0,0.0,Low
709999308,0,0.0,Low
712389108,0,0.0,Low
712305333,0,0.0001,Low
812785158,0,0.0,Low
765459858,1,0.8444,Very High
714894708,1,0.9957,Very High
711296508,0,0.0,Low
795713058,0,0.0,Low
789487308,0,0.0,Low
720130233,1,1.0,Very High
789047208,0,0.0,Low
715864983,0,0.0,Low
708765933,0,0.0,Low
809320908,0,0.0,Low
779324358,0,0.0,Low
713730108,0,0.0,Low
711783483,0,0.0,Low
719294433,0,0.0,Low
718279008,1,0.9969,Very High
721238508,0,0.0,Low
709365483,0,0.0,Low
718477983,0,0.0,Low
719809533,0,0.0,Low
717239133,0,0.0,Low
814091058,1,0.9852,Very High
710555433,1,0.9999,Very High
770956158,0,0.0,Low
718263108,1,0.9999,Very High
715984908,0,0.0,Low
711020358,0,0.0,Low
788769783,0,0.0,Low
715496808,0,0.0,Low
779931783,1,0.9969,Very High
818763033,0,0.0,Low
711953358,0,0.0,Low
716485308,0,0.0,Low
716432658,0,0.0,Low
712691883,1,0.9999,Very High
712611108,1,0.9995,Very High
716245833,0,0.0001,Low
780052008,0,0.0,Low
709759908,0,0.0,Low
788667408,0,0.0,Low
721449408,0,0.0,Low
708316008,1,0.9999,Very High
714655758,0,0.0,Low
711846183,1,0.9996,Very High
720612333,1,1.0,Very High
714673833,0,0.0,Low
710525508,1,0.9994,Very High
757854858,1,0.9999,Very High
714658233,0,0.0,Low
716381808,0,0.0,Low
720831783,0,0.0,Low
714319233,1,1.0,Very High
718178583,0,0.0,Low
708886533,0,0.0,Low
716239383,0,0.0,Low
714672933,0,0.0,Low
809954133,0,0.0,Low
714855108,0,0.0,Low
718730283,0,0.0,Low
709232808,1,1.0,Very High
804428958,0,0.0,Low
711474333,1,0.9999,Very High
720070383,0,0.0,Low
720322008,0,0.0,Low
714527433,1,0.9402,Very High
789267633,0,0.0,Low
714523383,0,0.0001,Low
713996283,0,0.0,Low
714557583,0,0.0,Low
714014733,1,0.0252,Low
779065458,0,0.0,Low
712733958,1,0.999,Very High
719231583,0,0.0,Low
778801608,0,0.0,Low
720728133,0,0.0,Low
718153233,0,0.0,Low
716122008,1,0.999,Very High
714960408,1,0.9999,Very High
772382283,1,0.9848,Very High
817236708,0,0.0,Low
714266883,1,1.0,Very High
792795933,0,0.0,Low
717219933,1,0.9828,Very High
719986758,1,1.0,Very High
712326708,0,0.0,Low
721505358,0,0.0,Low
804337233,0,0.0,Low
785351133,0,0.0,Low
714034158,0,0.0,Low
720349983,0,0.0,Low
720155583,0,0.0,Low
806140383,1,0.9997,Very High
799031958,0,0.0,Low
719556558,0,0.0,Low
771455508,0,0.0,Low
712214283,0,0.0,Low
712667058,0,0.0,Low
715393908,0,0.0,Low
751518633,1,0.835,Very High
769100508,0,0.0,Low
720582558,0,0.0,Low
710773533,0,0.0,Low
712395408,1,1.0,Very High
818459733,1,0.9999,Very High
708867408,1,0.0439,Low
772457583,0,0.0,Low
810271083,1,0.9999,Very High
712649058,0,0.0,Low
788737083,0,0.0,Low
714012258,0,0.0,Low
757662258,0,0.0,Low
714388158,0,0.0,Low
720067083,0,0.0,Low
814529508,0,0.0,Low
794068308,0,0.0,Low
824812983,0,0.0,Low
713396358,0,0.0004,Low
719420883,1,1.0,Very High
785500533,0,0.0,Low
712138008,0,0.0,Low
709279608,0,0.0,Low
788771733,0,0.0,Low
753365883,1,0.9999,Very High
770717883,0,0.0,Low
716919633,0,0.0,Low
717915783,1,0.8922,Very High
720099708,0,0.0001,Low
711004533,0,0.0,Low
709482633,0,0.0,Low
717381183,0,0.0012,Low
719716983,0,0.0,Low
711117108,0,0.0,Low
780567408,0,0.0,Low
778810083,0,0.0015,Low
778696608,0,0.0,Low
771469758,0,0.0,Low
714172158,0,0.0,Low
713713983,0,0.0,Low
787454133,0,0.0,Low
709597983,0,0.0,Low
708298233,1,0.8354,Very High
779885358,0,0.0,Low
709938708,0,0.0,Low
719620983,0,0.0,Low
712329933,1,0.9986,Very High
798280683,0,0.0,Low
715265208,0,0.0,Low
826069983,0,0.0011,Low
708890958,0,0.0,Low
708818508,0,0.0,Low
795784008,1,0.9824,Very High
714965958,0,0.0,Low
716328558,0,0.0,Low
780747033,0,0.0,Low
713923233,0,0.0,Low
710962308,0,0.0,Low
713254983,0,0.0,Low
720275358,1,0.9999,Very High
715964058,0,0.0,Low
721461258,0,0.0,Low
710727333,1,1.0,Very High
717325158,0,0.0,Low
825856083,0,0.0,Low
807136758,1,0.9998,Very High
715400733,1,0.9756,Very High
713927283,0,0.0,Low
711594858,0,0.0,Low
711389358,1,0.0072,Low
720769533,0,0.0,Low
715736283,0,0.0,Low
768949983,0,0.0,Low
711253383,1,1.0,Very High
798457833,0,0.0,Low
794554683,1,1.0,Very High
789996783,0,0.0,Low
712220283,0,0.0006,Low
751150233,0,0.0001,Low
715815783,0,0.0,Low
712599783,0,0.0,Low
719653308,0,0.0,Low
708928908,0,0.0004,Low
709780158,0,0.0,Low
768675483,0,0.0,Low
714243408,0,0.0,Low
711323283,1,0.9986,Very High
713499408,0,0.0,Low
719245983,0,0.0,Low
810789708,0,0.0,Low
710301858,0,0.0,Low
718611333,0,0.0,Low
787557258,0,0.0,Low
711533058,0,0.0,Low
715805133,0,0.0,Low
708680583,0,0.0,Low
789454683,0,0.0,Low
711428733,0,0.0001,Low
715842183,0,0.0,Low
815772333,0,0.0,Low
778255083,0,0.0,Low
715571583,0,0.0,Low
720711483,1,0.9982,Very High
827436483,0,0.0,Low
710715783,0,0.0,Low
758367933,0,0.0,Low
721399833,0,0.0,Low
708727983,0,0.0477,Low
802822833,0,0.0,Low
713276733,0,0.0,Low
809440008,1,1.0,Very High
716959833,0,0.0,Low
714432108,0,0.0,Low
772580958,0,0.0,Low
715071483,0,0.0,Low
712410858,0,0.0,Low
715395933,0,0.0064,Low
711237633,1,1.0,Very High
781337658,0,0.0,Low
718913358,1,0.9998,Very High
715784808,0,0.0,Low
718452633,1,1.0,Very High
769883733,1,1.0,Very High
709375158,0,0.0,Low
801977733,0,0.0,Low
709175208,0,0.0,Low
788990508,0,0.0,Low
720835308,0,0.0,Low
717365958,0,0.0,Low
779577108,0,0.0,Low
801497508,0,0.0,Low
716131083,0,0.0,Low
784734258,0,0.0012,Low
711122958,1,0.9813,Very High
779508333,0,0.0,Low
717699408,0,0.0,Low
720210483,0,0.0,Low
709329558,0,0.0001,Low
721222833,0,0.0,Low
712682583,0,0.0,Low
710051658,0,0.0,Low
708606633,1,0.9941,Very High
710862258,0,0.0,Low
720072933,0,0.0,Low
757527033,0,0.0,Low
713115483,1,0.9993,Very High
816078708,0,0.0,Low
713985183,0,0.0,Low
789601308,0,0.0,Low
720133908,0,0.0,Low
803197833,0,0.0,Low
812222208,0,0.0002,Low
757634583,0,0.0,Low
719362458,0,0.0001,Low
789331908,0,0.0176,Low
715616358,0,0.0,Low
711784908,0,0.0,Low
806900508,0,0.0,Low
710098233,0,0.0,Low
713508333,0,0.0,Low
712176708,0,0.0,Low
719724933,0,0.0,Low
716537433,0,0.0,Low
713186058,1,0.9996,Very High
787558683,0,0.0,Low
718002633,0,0.0033,Low
789241308,1,0.9998,Very High
713941158,0,0.0,Low
808950108,0,0.0,Low
719050458,0,0.0,Low
718021608,0,0.0,Low
788870283,0,0.0,Low
778272408,1,0.9996,Very High
720079758,0,0.0,Low
787457883,0,0.0,Low
719884983,0,0.0,Low
822056583,0,0.0,Low
714585033,0,0.0,Low
713981283,0,0.0,Low
715328658,1,0.0035,Low
708918558,1,0.117,Low
748194633,0,0.0,Low
719323683,0,0.0,Low
708611733,0,0.0,Low
771219033,0,0.0,Low
721480158,1,1.0,Very High
708086958,0,0.0001,Low
709100283,1,0.9994,Very High
719350908,0,0.0,Low
714124983,0,0.0,Low
718031508,0,0.0,Low
709732608,0,0.0,Low
713466033,1,1.0,Very High
716369208,0,0.0,Low
781143933,0,0.0,Low
711337158,0,0.0,Low
714724908,0,0.0,Low
719973033,0,0.0,Low
714196008,0,0.0,Low
780272208,0,0.0,Low
717849708,0,0.0,Low
712437108,0,0.0,Low
767802483,0,0.0,Low
709064208,1,1.0,Very High
714343608,0,0.0,Low
709668408,0,0.2758,Medium
712753758,0,0.0,Low
807722658,0,0.0,Low
826808208,0,0.0,Low
757224108,0,0.0,Low
816091608,0,0.0,Low
819684183,0,0.0012,Low
719630358,1,1.0,Very High
712399308,1,0.0058,Low
721282908,0,0.0,Low
820848408,0,0.0,Low
710888883,0,0.0,Low
711338058,0,0.0,Low
721317333,0,0.0,Low
711350133,0,0.0,Low
803606958,0,0.0,Low
721039308,0,0.0,Low
713440833,0,0.0,Low
780814158,0,0.0,Low
717255333,1,1.0,Very High
714368883,0,0.0,Low
788797983,0,0.0,Low
720642633,0,0.0,Low
708793008,1,1.0,Very High
819351258,0,0.0,Low
715212108,0,0.0,Low
720046458,0,0.0,Low
779942808,0,0.0,Low
713709258,0,0.0,Low
779961408,0,0.0,Low
798699033,0,0.0,Low
754968033,0,0.0,Low
710163633,0,0.0,Low
781675983,0,0.0007,Low
720418383,0,0.0,Low
778486008,0,0.0,Low
718303683,1,0.0588,Low
716756133,0,0.0,Low
711363258,0,0.0,Low
708551508,0,0.0,Low
715019883,0,0.0,Low
711125358,0,0.0,Low
708453408,0,0.0007,Low
716370258,0,0.0,Low
803880108,0,0.0,Low
708660408,1,0.9999,Very High
709822008,0,0.0,Low
716411358,0,0.0,Low
717524433,0,0.0,Low
721011858,0,0.0,Low
719734533,0,0.0,Low
712285908,0,0.0,Low
713675658,0,0.0,Low
712869783,0,0.0,Low
708545058,0,0.0,Low
817240833,0,0.0,Low
711671058,1,0.9991,Very High
719815383,0,0.0,Low
808747233,1,0.7567,High
713084208,1,0.9999,Very High
806652483,0,0.0,Low
709803258,1,0.1932,Low
717765183,0,0.0,Low
779041983,0,0.0,Low
709868433,0,0.0,Low
818699208,1,1.0,Very High
717395733,0,0.0,Low
719516208,1,0.9998,Very High
717026658,1,0.9999,Very High
801516183,0,0.0,Low
716231133,0,0.0,Low
779625858,0,0.0,Low
709575858,0,0.0,Low
720927183,0,0.0,Low
772198983,0,0.0,Low
721122258,0,0.0,Low
758875908,0,0.0,Low
716501133,0,0.0,Low
719250783,0,0.0,Low
789179583,0,0.0,Low
708254733,0,0.0,Low
719758758,0,0.0001,Low
805458933,0,0.0,Low
720408708,0,0.0,Low
788911458,0,0.0,Low
771862308,0,0.0,Low
714616308,0,0.0,Low
721221783,0,0.0,Low
766021083,1,1.0,Very High
771918033,0,0.0,Low
719756133,1,0.1232,Low
711777633,0,0.0,Low
713261133,1,0.9923,Very High
788519958,0,0.0,Low
768412608,0,0.0,Low
709972908,0,0.0,Low
713029683,0,0.0002,Low
768243858,1,1.0,Very High
711685758,0,0.0,Low
714528258,0,0.0,Low
818930808,0,0.0,Low
713310558,0,0.0,Low
719995008,0,0.0001,Low
811713408,0,0.0,Low
709649958,1,1.0,Very High
708822783,0,0.0001,Low
771869508,0,0.0,Low
804413508,0,0.0,Low
815756058,0,0.0,Low
712278108,0,0.0,Low
717072108,1,1.0,Very High
721460283,1,0.5708,High
784827108,0,0.0,Low
717862308,0,0.0,Low
716726058,0,0.0,Low
717405408,0,0.0,Low
718734408,0,0.0001,Low
771666783,0,0.0,Low
789301458,0,0.0,Low
772329183,0,0.0,Low
713792583,0,0.0,Low
719577258,1,0.8605,Very High
770878458,0,0.0,Low
798308058,0,0.0,Low
772528158,1,1.0,Very High
718707933,1,0.9999,Very High
709791333,0,0.0,Low
710090958,0,0.0,Low
772687983,0,0.4926,Medium
714707133,0,0.0,Low
720126033,0,0.0,Low
713995233,0,0.0,Low
771638733,1,0.4823,Medium
715009833,0,0.0,Low
711497283,0,0.0,Low
803418783,0,0.0,Low
814611633,0,0.0,Low
709411383,0,0.0,Low
825753258,0,0.0,Low
713930433,1,0.9809,Very High
715941633,0,0.0,Low
772162683,1,0.9994,Very High
712531008,1,0.9987,Very High
711583458,0,0.0,Low
714418983,0,0.0,Low
708699108,0,0.036,Low
771749733,0,0.0,Low
715235808,0,0.0,Low
716666133,0,0.0005,Low
716709858,1,0.9994,Very High
715356258,0,0.0,Low
720389283,0,0.0,Low
778131333,0,0.0003,Low
708286683,0,0.0,Low
814765533,1,0.1038,Low
814195758,0,0.0,Low
717121758,0,0.0,Low
768720708,0,0.0,Low
718032483,0,0.0,Low
809966058,0,0.0,Low
711553308,0,0.0,Low
708253458,0,0.0,Low
711276933,0,0.0,Low
718165758,0,0.0001,Low
780089658,0,0.0,Low
826421958,1,0.8361,Very High
778712658,0,0.0,Low
708158133,1,0.9996,Very High
712514508,0,0.1602,Low
710725383,0,0.0092,Low
772601283,0,0.5766,High
716371308,0,0.0,Low
718518858,0,0.0,Low
712579983,0,0.9937,Very High
716511483,0,0.0001,Low
708653958,1,0.986,Very High
712161858,1,0.8299,Very High
716761308,0,0.0,Low
710547783,0,0.0,Low
772118583,0,0.0,Low
712154883,0,0.0,Low
793842558,0,0.0,Low
792695808,0,0.0,Low
798047583,0,0.0,Low
719453283,0,0.0,Low
717637908,0,0.0,Low
708303108,0,0.0,Low
788876208,0,0.0,Low
772069683,0,0.0,Low
780143283,1,1.0,Very High
805453908,0,0.0,Low
780897858,0,0.0,Low
719881533,1,1.0,Very High
717346833,0,0.0,Low
718555308,0,0.0,Low
771783333,1,0.7702,High
709208808,0,0.0,Low
818901708,0,0.0,Low
713247408,0,0.0,Low
715617333,0,0.0,Low
714230808,0,0.0,Low
715866033,0,0.0,Low
718065333,0,0.0,Low
710756133,0,0.0,Low
713873658,0,0.0,Low
771499233,0,0.0,Low
711274458,1,0.9998,Very High
790108908,0,0.0,Low
797389758,0,0.0,Low
827100333,0,0.0,Low
711647808,0,0.0,Low
714035283,1,0.9915,Very High
720553158,0,0.0,Low
717924933,0,0.0,Low
802856508,0,0.0,Low
708376983,1,0.9972,Very High
712673283,0,0.0,Low
711862533,1,0.9994,Very High
772407333,1,1.0,Very High
778356408,0,0.0,Low
716791908,0,0.0001,Low
757761033,0,0.0,Low
758186433,0,0.0,Low
786546783,0,0.0,Low
789634983,0,0.0,Low
720654183,1,0.9998,Very High
715880283,0,0.0,Low
719990358,0,0.0,Low
779348358,1,0.9968,Very High
715130808,0,0.0,Low
713818158,0,0.0007,Low
709728183,0,0.0,Low
715797783,0,0.0,Low
710879283,0,0.0,Low
827051808,1,0.8258,Very High
710484408,1,0.5006,High
817108083,1,0.0514,Low
715995933,0,0.0,Low
713567958,0,0.0,Low
779118708,0,0.0,Low
721484283,0,0.0,Low
708817608,0,0.0,Low
789231858,0,0.0,Low
788661408,0,0.0,Low
813449508,1,0.9946,Very High
789925833,0,0.0,Low
709296558,0,0.0,Low
780180033,0,0.0,Low
713474733,1,0.9991,Very High
771527508,0,0.0,Low
709614333,0,0.0,Low
767005683,0,0.0,Low
718686558,0,0.0,Low
715655283,0,0.0,Low
819631158,0,0.0,Low
710866758,0,0.0,Low
790119408,1,0.9999,Very High
771332283,0,0.0,Low
771408483,0,0.0,Low
811912608,0,0.0,Low
708684108,1,0.7216,High
768638208,0,0.0001,Low
803115258,1,1.0,Very High
708869283,0,0.0,Low
720892833,0,0.0,Low
709762008,0,0.0,Low
708600033,0,0.0,Low
708736608,1,0.9996,Very High
713047608,1,0.0038,Low
711717258,0,0.0,Low
711886383,1,0.9997,Very High
713058858,1,0.9947,Very High
713993208,0,0.0,Low
717855933,0,0.0,Low
713436183,0,0.0,Low
778360608,0,0.0,Low
710914158,0,0.0,Low
714789033,1,0.9814,Very High
809811858,1,1.0,Very High
826709658,1,1.0,Very High
752648883,0,0.0,Low
715771608,0,0.0001,Low
719061933,0,0.0,Low
792345258,0,0.0,Low
711765708,0,0.0,Low
783393633,0,0.0,Low
779667408,0,0.0,Low
805461783,0,0.0,Low
719098308,1,0.9878,Very High
771433608,0,0.0,Low
825811158,0,0.0,Low
715252383,0,0.0002,Low
809092458,0,0.0,Low
713706258,0,0.0001,Low
714693708,0,0.0,Low
721072908,0,0.0,Low
716675358,0,0.0,Low
708128733,0,0.0,Low
711392508,0,0.0,Low
771420708,0,0.0,Low
721207908,0,0.0,Low
715798608,0,0.0,Low
716758008,0,0.0,Low
714847983,0,0.0,Low
716975583,0,0.0,Low
804434058,0,0.0,Low
714293358,0,0.0,Low
710989008,0,0.0,Low
757194408,1,0.9387,Very High
711459483,0,0.0,Low
762020133,1,0.9996,Very High
719256483,0,0.0,Low
717211608,0,0.0,Low
717125958,0,0.0,Low
779261433,0,0.0,Low
780720258,1,1.0,Very High
715593783,0,0.0,Low
770858283,0,0.0,Low
718570158,0,0.0,Low
711039633,0,0.0019,Low
714074808,0,0.0,Low
710439483,0,0.0,Low
717516333,0,0.0,Low
788835408,1,1.0,Very High
716414958,0,0.0,Low
712327608,1,0.9995,Very High
796326483,0,0.1776,Low
714146208,0,0.0,Low
779166783,0,0.0,Low
720818658,0,0.0,Low
712982808,1,1.0,Very High
718657083,0,0.0001,Low
715222533,1,0.995,Very High
718187508,0,0.0,Low
802455633,0,0.0,Low
714493983,0,0.0,Low
780664758,0,0.0,Low
718466883,0,0.0,Low
771338658,0,0.0,Low
709052883,0,0.0,Low
708373083,1,1.0,Very High
716157408,0,0.0,Low
713305233,0,0.0,Low
713000058,0,0.0,Low
714909858,0,0.0,Low
804371733,0,0.0,Low
772846383,0,0.0,Low
712552608,1,1.0,Very High
719887008,0,0.0,Low
773342808,0,0.0,Low
708375858,0,0.0,Low
789417708,0,0.0,Low
794675058,1,0.0082,Low
718034058,0,0.0,Low
778919583,0,0.0,Low
713850783,0,0.0,Low
814785108,0,0.0,Low
809616108,1,0.9902,Very High
809378133,0,0.0,Low
779658408,0,0.0,Low
717954333,0,0.0,Low
737052258,0,0.0033,Low
708108333,1,0.9999,Very High
715047333,0,0.0,Low
714390858,0,0.0001,Low
717107808,0,0.0,Low
713564208,0,0.0,Low
720357483,0,0.0,Low
803339583,0,0.0002,Low
708972783,1,1.0,Very High
710157108,0,0.0,Low
721483158,0,0.0,Low
767553333,1,1.0,Very High
710436108,0,0.0,Low
779870883,0,0.0,Low
817188408,0,0.0,Low
719723658,0,0.0,Low
806189658,0,0.0,Low
789070233,0,0.0,Low
712013808,0,0.0,Low
708602283,0,0.0,Low
809452383,0,0.0,Low
714413283,0,0.0,Low
712407783,0,0.0,Low
720062508,1,1.0,Very High
717878883,0,0.0,Low
714013983,1,0.9999,Very High
753208833,0,0.0,Low
721241583,0,0.0033,Low
713695158,0,0.0,Low
711540108,1,1.0,Very High
823878408,0,0.0,Low
779533983,0,0.0,Low
713583408,1,0.3825,Medium
714037308,0,0.0,Low
715581633,0,0.0,Low
795684783,0,0.0,Low
718645308,0,0.0,Low
717870108,0,0.0,Low
815515158,0,0.0,Low
713957283,1,0.9999,Very High
715058433,0,0.0,Low
794771208,0,0.0,Low
720180633,0,0.0,Low
815539233,1,1.0,Very High
778933983,0,0.0,Low
717960033,0,0.0,Low
825368658,0,0.0,Low
721154208,0,0.0,Low
718572408,0,0.0,Low
749571633,0,0.0,Low
713914683,0,0.0,Low
713301633,0,0.0,Low
711399408,1,1.0,Very High
711494208,0,0.0,Low
711716133,1,0.9999,Very High
713906508,0,0.0006,Low
708768258,0,0.0,Low
719538183,0,0.0,Low
718957083,0,0.0,Low
720872433,1,1.0,Very High
779403558,0,0.0,Low
788994783,0,0.0,Low
715530258,1,0.9997,Very High
803380383,0,0.0,Low
716766033,0,0.0,Low
757300008,0,0.0,Low
810986883,0,0.0,Low
819200133,0,0.0038,Low
710410158,1,0.9193,Very High
714488433,0,0.0001,Low
714267858,0,0.0,Low
827062158,0,0.0,Low
710669733,0,0.0,Low
716498883,0,0.0,Low
780529908,0,0.0,Low
714028083,0,0.0,Low
714572208,0,0.0,Low
708976908,1,1.0,Very High
721409358,0,0.0,Low
809311758,0,0.0,Low
712602708,1,0.8667,Very High
789087858,0,0.0,Low
711264033,0,0.0001,Low
770180808,0,0.0,Low
789271533,0,0.0,Low
720152058,0,0.0,Low
826490133,0,0.0,Low
717966933,0,0.0,Low
808669083,0,0.0,Low
771422883,1,1.0,Very High
717570258,0,0.0,Low
708703308,1,0.7599,High
789508758,0,0.0,Low
780653208,0,0.0002,Low
709077933,0,0.0,Low
715200783,0,0.0,Low
710526633,0,0.0,Low
714186108,0,0.0,Low
820047858,1,0.9999,Very High
708894183,0,0.0,Low
708186933,1,0.9064,Very High
778937583,0,0.0,Low
708498033,1,0.9998,Very High
815315058,1,0.9999,Very High
751607058,0,0.0,Low
718194858,0,0.0,Low
827123883,0,0.0,Low
711473058,0,0.0,Low
715197633,0,0.0,Low
713512308,1,1.0,Very High
790023408,0,0.0,Low
720403008,0,0.0003,Low
709581483,1,0.9999,Very High
711201108,1,1.0,Very High
708784083,0,0.0,Low
712838358,0,0.0,Low
714887808,1,1.0,Very High
716581983,0,0.0,Low
716930133,0,0.0,Low
808981608,0,0.0,Low
709714008,1,0.9999,Very High
811942983,0,0.0,Low
715565058,0,0.0007,Low
714519408,1,0.9966,Very High
719153433,0,0.0,Low
809127858,0,0.0,Low
712740108,1,0.9998,Very High
720251358,1,0.9999,Very High
713935533,0,0.0,Low
710243208,0,0.0,Low
708870408,0,0.0,Low
795844983,0,0.002,Low
828294933,1,0.9998,Very High
713531808,0,0.0,Low
712307283,1,0.897,Very High
715778358,0,0.0,Low
778910883,1,0.9877,Very High
710637183,0,0.0,Low
712781883,0,0.0,Low
709664658,0,0.0,Low
717574683,0,0.0,Low
771497283,0,0.0,Low
714991608,0,0.0001,Low
779848383,1,0.9958,Very High
715495308,0,0.0,Low
712431183,0,0.0,Low
714895608,0,0.0,Low
718324983,0,0.0,Low
713541033,0,0.0,Low
771989733,0,0.0,Low
789698733,0,0.0,Low
787514433,0,0.0,Low
811081083,0,0.0,Low
717371583,1,1.0,Very High
715579233,0,0.0,Low
781930233,0,0.0,Low
716825808,0,0.0,Low
757053408,0,0.0,Low
788418933,0,0.0,Low
788898933,0,0.0004,Low
712163433,1,1.0,Very High
717343833,0,0.0,Low
820868508,0,0.0,Low
789240258,0,0.0,Low
716951658,0,0.0,Low
718932633,0,0.0,Low
711487533,1,1.0,Very High
715306983,1,1.0,Very High
712771233,0,0.0,Low
789637308,1,0.9999,Very High
717247383,0,0.0017,Low
714842208,0,0.0,Low
794172033,1,0.9999,Very High
713592408,0,0.0,Low
709314408,0,0.0,Low
715957233,0,0.0,Low
719414658,0,0.0,Low
719632683,0,0.0,Low
708136908,0,0.0,Low
721393083,0,0.0001,Low
714520233,1,0.9999,Very High
709455108,0,0.0,Low
767058183,0,0.0,Low
770800683,0,0.0001,Low
779651058,0,0.0,Low
710443833,0,0.0,Low
717725433,1,1.0,Very High
720600858,0,0.0,Low
717797658,0,0.0,Low
779458383,0,0.0,Low
788767983,0,0.0,Low
711994458,0,0.0,Low
713948808,0,0.0,Low
710456658,0,0.0,Low
771531708,0,0.0,Low
713546883,0,0.0,Low
711447783,0,0.0,Low
713746608,0,0.0,Low
718020408,0,0.0,Low
719475633,0,0.0,Low
719654283,0,0.0011,Low
720114633,0,0.0,Low
816315558,0,0.0,Low
712567083,0,0.0,Low
711302883,0,0.0,Low
719775408,0,0.0,Low
712070208,0,0.0,Low
718641483,0,0.0,Low
710690733,1,1.0,Very High
718441308,0,0.0,Low
772243833,0,0.0,Low
711992133,0,0.0,Low
779084208,1,0.9999,Very High
715304958,1,0.9963,Very High
713179083,0,0.0,Low
709836258,0,0.0,Low
715950483,1,0.9999,Very High
798281808,0,0.0,Low
720414558,0,0.0,Low
713509908,0,0.0,Low
711919608,1,0.9995,Very High
709993158,0,0.0,Low
767815233,0,0.0,Low
717624708,1,0.9997,Very High
720015183,0,0.0,Low
778236858,0,0.0001,Low
789095958,1,0.9987,Very High
713736333,1,1.0,Very High
717836733,0,0.0,Low
712619808,0,0.0,Low
712221408,0,0.0,Low
714213708,1,0.9992,Very High
720289533,0,0.0,Low
709469658,0,0.0,Low
772323033,0,0.0,Low
742572558,0,0.0,Low
718848183,0,0.0,Low
719034183,0,0.0,Low
720142308,1,0.9615,Very High
771872733,0,0.0,Low
718816158,0,0.0,Low
720003558,0,0.0048,Low
818993508,0,0.0,Low
715672458,0,0.0,Low
789820308,0,0.0004,Low
819688458,1,1.0,Very High
710785383,1,0.6126,High
712837233,0,0.0,Low
713597658,1,0.0323,Low
713953383,1,0.9993,Very High
716891583,0,0.0,Low
716510658,1,0.9968,Very High
708125733,0,0.0,Low
716484333,0,0.0,Low
708519108,1,0.1541,Low
719740008,1,0.999,Very High
717087858,0,0.0,Low
711605208,1,0.1044,Low
714882258,0,0.0,Low
792300858,0,0.0,Low
766550808,0,0.0001,Low
